acc,loss,val_acc,val_loss,trial_no,aug1_type,aug1_magnitude,aug2_type,aug2_magnitude,portion,sample_no,mean_late_val_acc,epoch
0.363,1.745,0.39,1.6,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,16
0.372,1.712,0.391,1.653,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,17
0.388,1.684,0.404,1.679,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,18
0.387,1.692,0.436,1.533,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,19
0.394,1.661,0.44,1.526,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,20
0.41,1.625,0.4,1.629,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,21
0.42,1.588,0.392,1.64,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,22
0.418,1.594,0.433,1.51,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,23
0.435,1.559,0.428,1.524,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,24
0.439,1.561,0.436,1.497,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,25
0.434,1.554,0.438,1.495,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,26
0.445,1.535,0.436,1.488,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,27
0.454,1.514,0.453,1.536,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,28
0.461,1.48,0.463,1.45,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,29
0.459,1.477,0.45,1.473,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,30
0.471,1.459,0.461,1.433,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,31
0.489,1.437,0.475,1.428,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,32
0.482,1.419,0.456,1.45,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,33
0.49,1.405,0.436,1.507,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,34
0.498,1.387,0.458,1.482,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,35
0.496,1.383,0.468,1.44,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,36
0.501,1.373,0.478,1.412,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,37
0.517,1.356,0.472,1.452,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,38
0.529,1.33,0.461,1.47,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,39
0.528,1.313,0.467,1.46,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,40
0.528,1.3,0.472,1.479,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,41
0.536,1.288,0.445,1.643,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,42
0.537,1.264,0.453,1.554,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,43
0.547,1.26,0.46,1.503,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,44
0.553,1.243,0.483,1.481,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,45
0.553,1.237,0.499,1.438,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,46
0.587,1.197,0.493,1.467,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,47
0.571,1.187,0.499,1.435,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,48
0.57,1.199,0.49,1.458,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,49
0.584,1.173,0.49,1.456,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,50
0.578,1.173,0.503,1.417,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,51
0.594,1.146,0.482,1.531,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,52
0.598,1.142,0.479,1.503,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,53
0.61,1.115,0.488,1.493,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,54
0.61,1.116,0.495,1.47,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,55
0.611,1.101,0.482,1.516,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,56
0.597,1.108,0.495,1.482,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,57
0.612,1.061,0.488,1.514,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,58
0.619,1.083,0.497,1.468,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,59
0.63,1.045,0.507,1.502,65,dropout,0.84,translate-y,0.475,0.625,3,0.475,60
0.114,2.295,0.1,2.278,66,clouds,0.644,shear,0.474,0.569,1,0.491,1
0.169,2.206,0.205,2.149,66,clouds,0.644,shear,0.474,0.569,1,0.491,2
0.214,2.107,0.155,2.525,66,clouds,0.644,shear,0.474,0.569,1,0.491,3
0.254,2.032,0.282,2.011,66,clouds,0.644,shear,0.474,0.569,1,0.491,4
0.299,1.955,0.299,1.854,66,clouds,0.644,shear,0.474,0.569,1,0.491,5
0.3,1.922,0.325,1.885,66,clouds,0.644,shear,0.474,0.569,1,0.491,6
0.314,1.875,0.347,1.839,66,clouds,0.644,shear,0.474,0.569,1,0.491,7
0.337,1.836,0.353,1.736,66,clouds,0.644,shear,0.474,0.569,1,0.491,8
0.34,1.809,0.302,2.013,66,clouds,0.644,shear,0.474,0.569,1,0.491,9
0.363,1.761,0.369,1.683,66,clouds,0.644,shear,0.474,0.569,1,0.491,10
0.359,1.746,0.335,1.931,66,clouds,0.644,shear,0.474,0.569,1,0.491,11
0.383,1.71,0.348,1.911,66,clouds,0.644,shear,0.474,0.569,1,0.491,12
0.395,1.675,0.445,1.542,66,clouds,0.644,shear,0.474,0.569,1,0.491,13
0.418,1.628,0.451,1.486,66,clouds,0.644,shear,0.474,0.569,1,0.491,14
0.42,1.606,0.369,1.769,66,clouds,0.644,shear,0.474,0.569,1,0.491,15
0.429,1.582,0.441,1.57,66,clouds,0.644,shear,0.474,0.569,1,0.491,16
0.432,1.568,0.307,2.472,66,clouds,0.644,shear,0.474,0.569,1,0.491,17
0.44,1.547,0.441,1.532,66,clouds,0.644,shear,0.474,0.569,1,0.491,18
0.463,1.495,0.298,2.287,66,clouds,0.644,shear,0.474,0.569,1,0.491,19
0.479,1.463,0.385,1.714,66,clouds,0.644,shear,0.474,0.569,1,0.491,20
0.479,1.438,0.471,1.431,66,clouds,0.644,shear,0.474,0.569,1,0.491,21
0.482,1.435,0.419,1.567,66,clouds,0.644,shear,0.474,0.569,1,0.491,22
0.491,1.419,0.455,1.528,66,clouds,0.644,shear,0.474,0.569,1,0.491,23
0.497,1.388,0.448,1.555,66,clouds,0.644,shear,0.474,0.569,1,0.491,24
0.513,1.366,0.471,1.531,66,clouds,0.644,shear,0.474,0.569,1,0.491,25
0.509,1.342,0.448,1.58,66,clouds,0.644,shear,0.474,0.569,1,0.491,26
0.524,1.316,0.401,1.758,66,clouds,0.644,shear,0.474,0.569,1,0.491,27
0.527,1.29,0.43,1.729,66,clouds,0.644,shear,0.474,0.569,1,0.491,28
0.54,1.274,0.506,1.427,66,clouds,0.644,shear,0.474,0.569,1,0.491,29
0.54,1.266,0.496,1.395,66,clouds,0.644,shear,0.474,0.569,1,0.491,30
0.565,1.226,0.512,1.431,66,clouds,0.644,shear,0.474,0.569,1,0.491,31
0.575,1.181,0.45,1.749,66,clouds,0.644,shear,0.474,0.569,1,0.491,32
0.573,1.197,0.484,1.509,66,clouds,0.644,shear,0.474,0.569,1,0.491,33
0.58,1.169,0.442,1.998,66,clouds,0.644,shear,0.474,0.569,1,0.491,34
0.586,1.151,0.422,1.702,66,clouds,0.644,shear,0.474,0.569,1,0.491,35
0.604,1.114,0.503,1.47,66,clouds,0.644,shear,0.474,0.569,1,0.491,36
0.605,1.105,0.513,1.396,66,clouds,0.644,shear,0.474,0.569,1,0.491,37
0.612,1.069,0.346,2.586,66,clouds,0.644,shear,0.474,0.569,1,0.491,38
0.62,1.085,0.406,2.107,66,clouds,0.644,shear,0.474,0.569,1,0.491,39
0.635,1.052,0.494,1.401,66,clouds,0.644,shear,0.474,0.569,1,0.491,40
0.635,1.042,0.514,1.418,66,clouds,0.644,shear,0.474,0.569,1,0.491,41
0.626,1.047,0.482,1.539,66,clouds,0.644,shear,0.474,0.569,1,0.491,42
0.64,1.005,0.504,1.496,66,clouds,0.644,shear,0.474,0.569,1,0.491,43
0.646,0.986,0.42,1.907,66,clouds,0.644,shear,0.474,0.569,1,0.491,44
0.655,0.979,0.5,1.541,66,clouds,0.644,shear,0.474,0.569,1,0.491,45
0.657,0.958,0.465,1.764,66,clouds,0.644,shear,0.474,0.569,1,0.491,46
0.656,0.963,0.517,1.457,66,clouds,0.644,shear,0.474,0.569,1,0.491,47
0.668,0.934,0.519,1.489,66,clouds,0.644,shear,0.474,0.569,1,0.491,48
0.671,0.919,0.501,1.615,66,clouds,0.644,shear,0.474,0.569,1,0.491,49
0.686,0.893,0.55,1.438,66,clouds,0.644,shear,0.474,0.569,1,0.491,50
0.684,0.893,0.496,1.677,66,clouds,0.644,shear,0.474,0.569,1,0.491,51
0.682,0.885,0.497,1.64,66,clouds,0.644,shear,0.474,0.569,1,0.491,52
0.701,0.861,0.518,1.516,66,clouds,0.644,shear,0.474,0.569,1,0.491,53
0.693,0.852,0.512,1.482,66,clouds,0.644,shear,0.474,0.569,1,0.491,54
0.696,0.85,0.52,1.547,66,clouds,0.644,shear,0.474,0.569,1,0.491,55
0.714,0.832,0.54,1.493,66,clouds,0.644,shear,0.474,0.569,1,0.491,56
0.719,0.792,0.508,1.806,66,clouds,0.644,shear,0.474,0.569,1,0.491,57
0.707,0.814,0.478,1.737,66,clouds,0.644,shear,0.474,0.569,1,0.491,58
0.731,0.788,0.488,1.54,66,clouds,0.644,shear,0.474,0.569,1,0.491,59
0.724,0.78,0.516,1.531,66,clouds,0.644,shear,0.474,0.569,1,0.491,60
0.107,2.298,0.106,2.284,66,clouds,0.644,shear,0.474,0.569,2,0.461,1
0.176,2.213,0.141,2.326,66,clouds,0.644,shear,0.474,0.569,2,0.461,2
0.218,2.133,0.211,2.11,66,clouds,0.644,shear,0.474,0.569,2,0.461,3
0.257,2.016,0.265,2.114,66,clouds,0.644,shear,0.474,0.569,2,0.461,4
0.287,1.972,0.185,2.386,66,clouds,0.644,shear,0.474,0.569,2,0.461,5
0.305,1.929,0.282,2.069,66,clouds,0.644,shear,0.474,0.569,2,0.461,6
0.31,1.892,0.321,1.786,66,clouds,0.644,shear,0.474,0.569,2,0.461,7
0.317,1.857,0.348,1.762,66,clouds,0.644,shear,0.474,0.569,2,0.461,8
0.337,1.814,0.361,1.785,66,clouds,0.644,shear,0.474,0.569,2,0.461,9
0.347,1.768,0.402,1.66,66,clouds,0.644,shear,0.474,0.569,2,0.461,10
0.36,1.746,0.357,1.743,66,clouds,0.644,shear,0.474,0.569,2,0.461,11
0.379,1.711,0.346,1.789,66,clouds,0.644,shear,0.474,0.569,2,0.461,12
0.392,1.676,0.245,2.011,66,clouds,0.644,shear,0.474,0.569,2,0.461,13
0.39,1.646,0.258,2.643,66,clouds,0.644,shear,0.474,0.569,2,0.461,14
0.411,1.643,0.31,1.772,66,clouds,0.644,shear,0.474,0.569,2,0.461,15
0.428,1.596,0.407,1.634,66,clouds,0.644,shear,0.474,0.569,2,0.461,16
0.448,1.541,0.446,1.543,66,clouds,0.644,shear,0.474,0.569,2,0.461,17
0.448,1.555,0.442,1.593,66,clouds,0.644,shear,0.474,0.569,2,0.461,18
0.457,1.497,0.396,1.564,66,clouds,0.644,shear,0.474,0.569,2,0.461,19
0.488,1.443,0.298,2.27,66,clouds,0.644,shear,0.474,0.569,2,0.461,20
0.484,1.46,0.435,1.52,66,clouds,0.644,shear,0.474,0.569,2,0.461,21
0.483,1.416,0.481,1.457,66,clouds,0.644,shear,0.474,0.569,2,0.461,22
0.496,1.401,0.409,1.688,66,clouds,0.644,shear,0.474,0.569,2,0.461,23
0.5,1.353,0.457,1.555,66,clouds,0.644,shear,0.474,0.569,2,0.461,24
0.516,1.338,0.437,1.522,66,clouds,0.644,shear,0.474,0.569,2,0.461,25
0.531,1.301,0.437,1.684,66,clouds,0.644,shear,0.474,0.569,2,0.461,26
0.526,1.336,0.407,1.744,66,clouds,0.644,shear,0.474,0.569,2,0.461,27
0.543,1.29,0.442,1.551,66,clouds,0.644,shear,0.474,0.569,2,0.461,28
0.556,1.279,0.424,1.73,66,clouds,0.644,shear,0.474,0.569,2,0.461,29
0.558,1.239,0.369,1.873,66,clouds,0.644,shear,0.474,0.569,2,0.461,30
0.549,1.237,0.383,1.979,66,clouds,0.644,shear,0.474,0.569,2,0.461,31
0.572,1.202,0.472,1.521,66,clouds,0.644,shear,0.474,0.569,2,0.461,32
0.576,1.178,0.437,1.607,66,clouds,0.644,shear,0.474,0.569,2,0.461,33
0.582,1.183,0.493,1.516,66,clouds,0.644,shear,0.474,0.569,2,0.461,34
0.584,1.144,0.502,1.494,66,clouds,0.644,shear,0.474,0.569,2,0.461,35
0.593,1.128,0.449,1.709,66,clouds,0.644,shear,0.474,0.569,2,0.461,36
0.593,1.131,0.479,1.514,66,clouds,0.644,shear,0.474,0.569,2,0.461,37
0.629,1.055,0.405,1.772,66,clouds,0.644,shear,0.474,0.569,2,0.461,38
0.621,1.066,0.485,1.57,66,clouds,0.644,shear,0.474,0.569,2,0.461,39
0.62,1.048,0.441,2.117,66,clouds,0.644,shear,0.474,0.569,2,0.461,40
0.623,1.052,0.434,1.882,66,clouds,0.644,shear,0.474,0.569,2,0.461,41
0.644,1.02,0.458,1.715,66,clouds,0.644,shear,0.474,0.569,2,0.461,42
0.634,1.023,0.48,1.598,66,clouds,0.644,shear,0.474,0.569,2,0.461,43
0.652,0.961,0.445,1.835,66,clouds,0.644,shear,0.474,0.569,2,0.461,44
0.67,0.958,0.48,1.607,66,clouds,0.644,shear,0.474,0.569,2,0.461,45
0.661,0.959,0.461,1.815,66,clouds,0.644,shear,0.474,0.569,2,0.461,46
0.672,0.946,0.508,1.505,66,clouds,0.644,shear,0.474,0.569,2,0.461,47
0.678,0.92,0.498,1.72,66,clouds,0.644,shear,0.474,0.569,2,0.461,48
0.685,0.918,0.527,1.541,66,clouds,0.644,shear,0.474,0.569,2,0.461,49
0.685,0.896,0.484,1.598,66,clouds,0.644,shear,0.474,0.569,2,0.461,50
0.69,0.883,0.498,1.631,66,clouds,0.644,shear,0.474,0.569,2,0.461,51
0.694,0.847,0.476,1.852,66,clouds,0.644,shear,0.474,0.569,2,0.461,52
0.708,0.835,0.525,1.566,66,clouds,0.644,shear,0.474,0.569,2,0.461,53
0.703,0.823,0.422,1.917,66,clouds,0.644,shear,0.474,0.569,2,0.461,54
0.702,0.827,0.515,1.673,66,clouds,0.644,shear,0.474,0.569,2,0.461,55
0.721,0.792,0.483,1.807,66,clouds,0.644,shear,0.474,0.569,2,0.461,56
0.723,0.776,0.39,2.518,66,clouds,0.644,shear,0.474,0.569,2,0.461,57
0.736,0.775,0.471,1.811,66,clouds,0.644,shear,0.474,0.569,2,0.461,58
0.721,0.773,0.468,1.892,66,clouds,0.644,shear,0.474,0.569,2,0.461,59
0.724,0.791,0.525,1.597,66,clouds,0.644,shear,0.474,0.569,2,0.461,60
0.119,2.294,0.1,2.412,66,clouds,0.644,shear,0.474,0.569,3,0.489,1
0.169,2.23,0.121,2.284,66,clouds,0.644,shear,0.474,0.569,3,0.489,2
0.213,2.118,0.147,2.45,66,clouds,0.644,shear,0.474,0.569,3,0.489,3
0.252,2.048,0.16,2.705,66,clouds,0.644,shear,0.474,0.569,3,0.489,4
0.283,1.971,0.289,1.95,66,clouds,0.644,shear,0.474,0.569,3,0.489,5
0.294,1.924,0.381,1.755,66,clouds,0.644,shear,0.474,0.569,3,0.489,6
0.3,1.894,0.328,1.826,66,clouds,0.644,shear,0.474,0.569,3,0.489,7
0.319,1.855,0.204,2.267,66,clouds,0.644,shear,0.474,0.569,3,0.489,8
0.35,1.822,0.333,1.833,66,clouds,0.644,shear,0.474,0.569,3,0.489,9
0.35,1.792,0.412,1.637,66,clouds,0.644,shear,0.474,0.569,3,0.489,10
0.363,1.755,0.333,1.831,66,clouds,0.644,shear,0.474,0.569,3,0.489,11
0.383,1.713,0.351,1.815,66,clouds,0.644,shear,0.474,0.569,3,0.489,12
0.4,1.667,0.367,1.821,66,clouds,0.644,shear,0.474,0.569,3,0.489,13
0.405,1.658,0.328,1.93,66,clouds,0.644,shear,0.474,0.569,3,0.489,14
0.402,1.628,0.336,1.923,66,clouds,0.644,shear,0.474,0.569,3,0.489,15
0.431,1.59,0.322,2.148,66,clouds,0.644,shear,0.474,0.569,3,0.489,16
0.446,1.546,0.356,1.842,66,clouds,0.644,shear,0.474,0.569,3,0.489,17
0.421,1.568,0.44,1.56,66,clouds,0.644,shear,0.474,0.569,3,0.489,18
0.456,1.517,0.23,2.86,66,clouds,0.644,shear,0.474,0.569,3,0.489,19
0.472,1.512,0.46,1.501,66,clouds,0.644,shear,0.474,0.569,3,0.489,20
0.469,1.469,0.432,1.586,66,clouds,0.644,shear,0.474,0.569,3,0.489,21
0.482,1.449,0.451,1.505,66,clouds,0.644,shear,0.474,0.569,3,0.489,22
0.488,1.406,0.484,1.533,66,clouds,0.644,shear,0.474,0.569,3,0.489,23
0.513,1.368,0.422,1.708,66,clouds,0.644,shear,0.474,0.569,3,0.489,24
0.511,1.365,0.475,1.511,66,clouds,0.644,shear,0.474,0.569,3,0.489,25
0.524,1.338,0.422,1.575,66,clouds,0.644,shear,0.474,0.569,3,0.489,26
0.533,1.302,0.507,1.394,66,clouds,0.644,shear,0.474,0.569,3,0.489,27
0.546,1.287,0.48,1.481,66,clouds,0.644,shear,0.474,0.569,3,0.489,28
0.54,1.273,0.389,2.051,66,clouds,0.644,shear,0.474,0.569,3,0.489,29
0.561,1.236,0.403,2.042,66,clouds,0.644,shear,0.474,0.569,3,0.489,30
0.563,1.249,0.473,1.507,66,clouds,0.644,shear,0.474,0.569,3,0.489,31
0.567,1.206,0.502,1.464,66,clouds,0.644,shear,0.474,0.569,3,0.489,32
0.566,1.201,0.448,1.754,66,clouds,0.644,shear,0.474,0.569,3,0.489,33
0.582,1.18,0.317,2.904,66,clouds,0.644,shear,0.474,0.569,3,0.489,34
0.59,1.162,0.482,1.642,66,clouds,0.644,shear,0.474,0.569,3,0.489,35
0.597,1.137,0.489,1.767,66,clouds,0.644,shear,0.474,0.569,3,0.489,36
0.605,1.112,0.474,1.596,66,clouds,0.644,shear,0.474,0.569,3,0.489,37
0.62,1.077,0.404,2.122,66,clouds,0.644,shear,0.474,0.569,3,0.489,38
0.622,1.092,0.52,1.481,66,clouds,0.644,shear,0.474,0.569,3,0.489,39
0.629,1.047,0.499,1.636,66,clouds,0.644,shear,0.474,0.569,3,0.489,40
0.634,1.041,0.495,1.631,66,clouds,0.644,shear,0.474,0.569,3,0.489,41
0.635,1.023,0.531,1.499,66,clouds,0.644,shear,0.474,0.569,3,0.489,42
0.637,1.025,0.543,1.52,66,clouds,0.644,shear,0.474,0.569,3,0.489,43
0.664,0.96,0.504,1.602,66,clouds,0.644,shear,0.474,0.569,3,0.489,44
0.657,0.981,0.536,1.481,66,clouds,0.644,shear,0.474,0.569,3,0.489,45
0.666,0.959,0.522,1.566,66,clouds,0.644,shear,0.474,0.569,3,0.489,46
0.676,0.93,0.469,1.817,66,clouds,0.644,shear,0.474,0.569,3,0.489,47
0.671,0.939,0.551,1.419,66,clouds,0.644,shear,0.474,0.569,3,0.489,48
0.683,0.895,0.466,1.986,66,clouds,0.644,shear,0.474,0.569,3,0.489,49
0.693,0.884,0.376,2.569,66,clouds,0.644,shear,0.474,0.569,3,0.489,50
0.674,0.92,0.474,2.031,66,clouds,0.644,shear,0.474,0.569,3,0.489,51
0.702,0.858,0.466,1.92,66,clouds,0.644,shear,0.474,0.569,3,0.489,52
0.692,0.83,0.546,1.48,66,clouds,0.644,shear,0.474,0.569,3,0.489,53
0.71,0.826,0.516,1.518,66,clouds,0.644,shear,0.474,0.569,3,0.489,54
0.714,0.829,0.54,1.542,66,clouds,0.644,shear,0.474,0.569,3,0.489,55
0.703,0.825,0.529,1.661,66,clouds,0.644,shear,0.474,0.569,3,0.489,56
0.721,0.802,0.538,1.542,66,clouds,0.644,shear,0.474,0.569,3,0.489,57
0.727,0.784,0.539,1.735,66,clouds,0.644,shear,0.474,0.569,3,0.489,58
0.72,0.791,0.528,1.672,66,clouds,0.644,shear,0.474,0.569,3,0.489,59
0.747,0.737,0.527,1.658,66,clouds,0.644,shear,0.474,0.569,3,0.489,60
0.115,2.3,0.091,2.288,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,1
0.155,2.25,0.142,2.236,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,2
0.2,2.147,0.334,1.941,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,3
0.246,2.053,0.315,1.889,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,4
0.273,1.993,0.336,1.858,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,5
0.292,1.953,0.367,1.776,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,6
0.309,1.89,0.397,1.713,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,7
0.322,1.864,0.415,1.629,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,8
0.34,1.839,0.357,1.778,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,9
0.367,1.79,0.438,1.56,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,10
0.361,1.762,0.441,1.571,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,11
0.376,1.727,0.431,1.554,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,12
0.385,1.713,0.432,1.658,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,13
0.39,1.688,0.458,1.538,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,14
0.402,1.654,0.448,1.539,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,15
0.411,1.63,0.422,1.6,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,16
0.433,1.605,0.454,1.562,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,17
0.439,1.58,0.453,1.573,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,18
0.444,1.552,0.403,1.654,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,19
0.452,1.544,0.457,1.589,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,20
0.456,1.532,0.491,1.472,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,21
0.467,1.499,0.475,1.525,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,22
0.461,1.488,0.444,1.573,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,23
0.485,1.439,0.401,1.834,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,24
0.478,1.433,0.426,1.599,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,25
0.495,1.43,0.508,1.399,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,26
0.49,1.403,0.4,1.909,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,27
0.511,1.392,0.501,1.441,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,28
0.51,1.37,0.488,1.477,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,29
0.518,1.346,0.496,1.465,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,30
0.515,1.331,0.485,1.472,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,31
0.539,1.309,0.481,1.461,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,32
0.534,1.295,0.488,1.477,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,33
0.546,1.276,0.51,1.493,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,34
0.558,1.26,0.502,1.501,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,35
0.555,1.248,0.492,1.599,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,36
0.568,1.218,0.447,1.814,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,37
0.56,1.223,0.489,1.559,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,38
0.569,1.196,0.506,1.454,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,39
0.588,1.184,0.492,1.556,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,40
0.583,1.169,0.505,1.438,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,41
0.593,1.154,0.5,1.542,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,42
0.586,1.14,0.497,1.586,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,43
0.597,1.136,0.499,1.631,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,44
0.59,1.117,0.504,1.483,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,45
0.618,1.088,0.458,1.649,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,46
0.629,1.069,0.497,1.534,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,47
0.619,1.076,0.503,1.594,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,48
0.632,1.066,0.484,1.761,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,49
0.631,1.035,0.519,1.477,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,50
0.631,1.042,0.508,1.429,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,51
0.634,1.015,0.506,1.648,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,52
0.641,1.025,0.52,1.521,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,53
0.645,0.998,0.515,1.567,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,54
0.651,0.976,0.513,1.488,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,55
0.65,0.97,0.504,1.612,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,56
0.67,0.933,0.51,1.582,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,57
0.657,0.965,0.502,1.692,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,58
0.674,0.927,0.499,1.634,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,59
0.664,0.929,0.479,1.779,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,1,0.506,60
0.109,2.301,0.127,2.254,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,1
0.156,2.236,0.155,2.272,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,2
0.208,2.138,0.327,1.915,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,3
0.259,2.052,0.376,1.754,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,4
0.275,2.002,0.375,1.777,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,5
0.291,1.963,0.37,1.704,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,6
0.312,1.906,0.391,1.71,67,emboss,0.406,add-to-hue-and-saturation,0.15,0.864,2,0.51,7
